,institution_name,city_txt,classification_name,EFMaleCount,STUDENTAID_MEN,HDCOACH_SALARY_MEN,IL_PARTIC_MEN,IL_REV_MEN,IL_EXP_MEN,IL_EXPENSE_MENALL,PARTIC_MEN_Bskball,SUM_PARTIC_MEN_Bskball,OPEXPPERPART_MEN_Bskball,OPEXPPERTEAM_MEN_Bskball,MEN_FTHEADCOACH_MALE_Bskball,REV_MEN_Bskball,EXP_MEN_Bskball
456,Highland Community College,Freeport,NJCAA Division I ,350,84860.0,4440.0,55.0,132141.0,132814.0,132814,12.0,12.0,5000.0,60000.0,,136583.0,128872.0
457,University of Illinois at Chicago,Chicago,NCAA Division I without football,8069,2045376.0,106871.0,211.0,2747707.0,2747707.0,2747707,17.0,17.0,29140.0,495377.0,1.0,2417955.0,2417955.0
458,Benedictine University,Lisle,NCAA Division III with football,1202,522138.0,28793.0,494.0,1556056.0,1422571.0,1422571,57.0,57.0,2294.0,130760.0,1.0,416310.0,378595.0
459,University of Illinois at Urbana-Champaign,Champaign,NCAA Division I-FBS,17529,7249870.0,740045.0,330.0,2021991.0,7460111.0,7460111,16.0,16.0,81756.0,1308101.0,1.0,15827099.0,10404451.0
460,Illinois Wesleyan University,Bloomington,NCAA Division III with football,817,0.0,35345.0,382.0,651686.0,651686.0,651686,23.0,23.0,2933.0,67457.0,,169925.0,169925.0
461,Illinois Central College,East Peoria,NJCAA Division II ,1576,288459.0,16887.0,87.0,433178.0,433178.0,433178,16.0,16.0,1573.0,25170.0,,146285.0,146285.0
462,Illinois College,Jacksonville,NCAA Division III with football,449,0.0,35836.0,285.0,471000.0,471000.0,471000,27.0,27.0,1488.0,40164.0,,139542.0,139542.0
463,Olney Central College,Olney,NJCAA Division I ,227,147864.0,41395.0,57.0,205315.0,207257.0,207257,12.0,12.0,2217.0,26609.0,1.0,181983.0,167703.0
464,Illinois Institute of Technology,Chicago,NCAA Division III without football,1883,0.0,28624.0,141.0,552646.0,552646.0,552646,15.0,15.0,3959.0,59379.0,1.0,148191.0,148191.0
465,Illinois State University,Normal,NCAA Division I-FCS,7658,3245314.0,180752.0,315.0,2085880.0,2085880.0,2085880,15.0,15.0,27887.0,418305.0,1.0,2311466.0,2311466.0
466,Illinois Valley Community College,Oglesby,NJCAA Division II ,593,41759.0,5038.0,75.0,178195.0,177842.0,177842,14.0,14.0,1130.0,15815.0,,86879.0,68041.0
467,John A Logan College,Carterville,NJCAA Division I ,903,263964.0,32502.0,56.0,371139.0,371139.0,371139,14.0,14.0,3029.0,42411.0,,248599.0,248599.0
468,John Wood Community College,Quincy,NJCAA Division II ,455,123716.0,9750.0,39.0,122233.0,89396.0,89396,14.0,14.0,2446.0,34240.0,,89396.0,122233.0
469,Joliet Junior College,Joliet,NJCAA Division III ,2541,0.0,10907.0,71.0,206659.0,182400.0,182400,15.0,15.0,1315.0,19729.0,0.0,41907.0,38742.0
470,Judson University,Elgin,NAIA Division I ,351,1404853.0,24565.0,179.0,1608350.0,1574383.0,1574383,26.0,26.0,1933.0,50253.0,1.0,355389.0,355389.0
471,Kankakee Community College,Kankakee,NJCAA Division II ,483,355231.0,11766.0,62.0,390294.0,390294.0,390294,12.0,12.0,2323.0,27881.0,,165892.0,165892.0
472,Kaskaskia College,Centralia,NJCAA Division I ,452,243503.0,12216.0,64.0,288271.0,288271.0,288271,14.0,14.0,1134.0,15870.0,,154517.0,154517.0
473,Kishwaukee College,Malta,NJCAA Division II ,745,39972.0,11034.0,37.0,114962.0,115322.0,115322,11.0,11.0,2298.0,25278.0,0.0,51912.0,45842.0
474,Knox College,Galesburg,NCAA Division III with football,539,0.0,29034.0,220.0,438358.0,438358.0,438358,22.0,22.0,3141.0,69091.0,1.0,189041.0,189041.0
475,College of Lake County,Grayslake,NJCAA Division II ,1986,90779.0,5594.0,83.0,207350.0,217034.0,217034,14.0,14.0,1715.0,24015.0,,68807.0,51730.0
476,Lake Forest College,Lake Forest,NCAA Division III with football,646,0.0,30746.0,209.0,484201.0,484201.0,484201,15.0,15.0,2434.0,36511.0,,131484.0,131484.0
477,Lake Land College,Mattoon,NJCAA Division I ,1001,254544.0,8870.0,40.0,201342.0,200935.0,200935,16.0,16.0,1690.0,27032.0,,159453.0,156817.0
478,Lewis and Clark Community College,Godfrey,NJCAA Division I ,832,240864.0,21456.0,82.0,492943.0,491418.0,491418,14.0,14.0,3620.0,50677.0,,189978.0,187920.0
479,Lewis University,Romeoville,NCAA Division II without football,1732,1755495.0,48004.0,282.0,2568626.0,2568626.0,2568626,15.0,15.0,5901.0,88513.0,1.0,585089.0,585089.0
480,Lincoln Christian University,Lincoln,NAIA Division II ,182,90161.0,7000.0,51.0,128841.0,124545.0,124545,17.0,17.0,1630.0,27707.0,,77288.0,72579.0
481,Lincoln College,Lincoln,NJCAA Division III ,379,1064774.0,27495.0,174.0,1286571.0,1286571.0,1286571,14.0,14.0,2493.0,34906.0,,230497.0,230497.0
482,Lincoln Land Community College,Springfield,NJCAA Division II ,1108,196618.0,13941.0,59.0,334052.0,331468.0,331468,15.0,15.0,1080.0,16204.0,,121090.0,120754.0
483,Loyola University Chicago,Chicago,NCAA Division I without football,3472,1873302.0,133297.0,161.0,2478228.0,2478228.0,2478228,19.0,19.0,31277.0,594257.0,1.0,2821576.0,2821576.0
484,MacMurray College,Jacksonville,NCAA Division III with football,268,0.0,25564.0,186.0,275673.0,275673.0,275673,23.0,23.0,1337.0,30740.0,1.0,109678.0,109678.0
485,McHenry County College,Crystal Lake,NJCAA Division II ,990,60840.0,6880.0,73.0,171328.0,162904.0,162904,13.0,13.0,1095.0,14238.0,,57603.0,51987.0
486,McKendree University,Lebanon,NCAA Division II with football,887,2866081.0,48253.0,476.0,2593617.0,2517821.0,2517821,15.0,15.0,4054.0,60805.0,,766009.0,712462.0
487,Millikin University,Decatur,NCAA Division III with football,774,0.0,35543.0,337.0,758702.0,756130.0,756130,26.0,26.0,1757.0,45684.0,1.0,236829.0,233154.0
488,Monmouth College,Monmouth,NCAA Division III with football,541,0.0,27408.0,329.0,616639.0,616639.0,616639,18.0,18.0,1638.0,29487.0,,91173.0,91173.0
489,Moody Bible Institute,Chicago,NCCAA Division II ,1192,0.0,21875.0,33.0,74678.0,74678.0,74678,10.0,10.0,1632.0,16324.0,,88376.0,88376.0
490,Moraine Valley Community College,Palos Hills,NJCAA Division II ,3110,96744.0,5798.0,87.0,260575.0,260575.0,260575,11.0,11.0,1503.0,16536.0,,65373.0,65373.0
491,Morton College,Cicero,NJCAA Division II ,574,56250.0,6933.0,67.0,165619.0,181627.0,181627,13.0,13.0,1078.0,14020.0,,56364.0,40356.0
492,North Central College,Naperville,NCAA Division III with football,1178,0.0,33914.0,578.0,1372792.0,1201646.0,1201646,16.0,16.0,2520.0,40318.0,,283115.0,272628.0
493,North Park University,Chicago,NCAA Division III with football,710,0.0,38508.0,274.0,583935.0,583935.0,583935,25.0,25.0,1383.0,34579.0,1.0,211211.0,211211.0
494,Northern Illinois University,Dekalb,NCAA Division I-FBS,6188,4609538.0,195957.0,242.0,2993442.0,2993442.0,2993442,16.0,16.0,33139.0,530227.0,1.0,2004332.0,2004332.0
495,Northwestern University,Evanston,NCAA Division I-FBS,4123,10648030.0,778906.0,235.0,1354134.0,6869437.0,6869437,14.0,14.0,129765.0,1816709.0,1.0,14581162.0,8549357.0
496,Oakton Community College,Des Plaines,NJCAA Division II ,1427,31209.0,10591.0,105.0,223539.0,223539.0,223539,14.0,14.0,969.0,13566.0,,44427.0,44427.0
497,Olivet Nazarene University,Bourbonnais,NAIA Division II ,1253,2961859.0,33858.0,488.0,2323160.0,2286958.0,2286958,21.0,21.0,2914.0,61187.0,,527567.0,452109.0
498,Parkland College,Champaign,NJCAA Division II ,1615,189420.0,12212.0,85.0,418373.0,420882.0,420882,16.0,16.0,2664.0,42617.0,0.0,139240.0,136731.0
499,Prairie State College,Chicago Heights,NJCAA Division II ,615,150692.0,6350.0,60.0,171790.0,171790.0,171790,14.0,14.0,766.0,10728.0,,65610.0,65610.0
500,Quincy University,Quincy,NCAA Division II with football,490,2259497.0,32293.0,326.0,1639217.0,1627760.0,1627760,18.0,18.0,9647.0,173638.0,1.0,653683.0,661168.0
501,Rend Lake College,Ina,NJCAA Division I ,558,242553.0,11500.0,53.0,342105.0,284312.0,284312,13.0,13.0,2267.0,29468.0,,121732.0,124260.0
502,Robert Morris University Illinois,Chicago,NAIA Division II ,1231,6024197.0,24812.0,722.0,3440562.0,3440562.0,3440562,137.0,137.0,1074.0,147196.0,1.0,1317041.0,1317041.0
503,Rock Valley College,Rockford,NJCAA Division III ,1476,0.0,7000.0,61.0,59606.0,59606.0,59606,14.0,14.0,1677.0,23483.0,,42551.0,42551.0
504,Rockford University,Rockford,NCAA Division III with football,378,0.0,38106.0,223.0,383691.0,383691.0,383691,27.0,27.0,1150.0,31047.0,1.0,132525.0,132525.0
505,Roosevelt University,Chicago,NAIA Division II ,824,208919.0,39284.0,98.0,646956.0,646956.0,646956,16.0,16.0,3901.0,62423.0,1.0,209736.0,209736.0
506,Dominican University,River Forest,NCAA Division III without football,713,0.0,17523.0,129.0,549099.0,549099.0,549099,23.0,23.0,1760.0,40491.0,,131588.0,131588.0
507,University of St Francis,Joliet,NAIA Division II ,493,2593084.0,33370.0,344.0,1766634.0,1752048.0,1763268,23.0,23.0,1969.0,45297.0,1.0,455467.0,451474.0
508,Saint Xavier University,Chicago,NAIA Division II ,916,1744829.0,48978.0,226.0,1271973.0,1271973.0,1271973,20.0,20.0,1522.0,30434.0,1.0,407099.0,407099.0
509,University of Illinois at Springfield,Springfield,NCAA Division II without football,838,792387.0,31763.0,145.0,948324.0,948324.0,948324,12.0,12.0,4990.0,59883.0,1.0,449434.0,449434.0
510,Sauk Valley Community College,Dixon,NJCAA Division I ,325,126922.0,6133.0,47.0,123989.0,120089.0,120089,15.0,15.0,1745.0,26173.0,,96618.0,96130.0
511,Shawnee Community College,Ullin,NJCAA Division I ,295,135065.0,10342.0,35.0,106764.0,106764.0,106764,15.0,15.0,1403.0,21050.0,,98333.0,98333.0
512,Southeastern Illinois College,Harrisburg,NJCAA Division I ,233,148407.0,4870.0,43.0,116154.0,116154.0,116154,12.0,12.0,1840.0,22076.0,,98104.0,98104.0
513,Spoon River College,Canton,NJCAA Division II ,325,31699.0,10000.0,27.0,74960.0,74960.0,74960,,,,,,,
514,Southern Illinois University-Carbondale,Carbondale,NCAA Division I-FCS,5652,3620755.0,96471.0,269.0,2277732.0,2277732.0,2277732,15.0,15.0,39830.0,597454.0,1.0,2093251.0,2093251.0
515,Southern Illinois University-Edwardsville,Edwardsville,NCAA Division I without football,4712,1211792.0,77162.0,168.0,2253475.0,2450524.0,2450524,15.0,15.0,11508.0,172622.0,1.0,1306501.0,1106537.0
516,South Suburban College,South Holland,NJCAA Division II ,501,235999.0,15000.0,73.0,345526.0,345526.0,345526,16.0,16.0,1906.0,30501.0,,164217.0,164217.0
517,Trinity Christian College,Palos Heights,NAIA Division II ,314,917123.0,15372.0,159.0,1046018.0,1046018.0,1046018,24.0,24.0,1325.0,31800.0,,235782.0,235782.0
518,Trinity International University-Illinois,Deerfield,NAIA Division I ,338,1792054.0,34982.0,153.0,879475.0,879475.0,879475,14.0,14.0,4350.0,60904.0,,446764.0,428061.0
519,Triton College,River Grove,Other ,1438,111870.0,5960.0,119.0,192070.0,193880.0,193880,16.0,16.0,827.0,13230.0,,65236.0,63425.0
520,Waubonsee Community College,Sugar Grove,NJCAA Division II ,1605,34816.0,7552.0,78.0,160036.0,160036.0,160036,11.0,11.0,2651.0,29159.0,,69023.0,69023.0
521,Western Illinois University,Macomb,NCAA Division I-FCS,3662,2124567.0,70803.0,273.0,1551757.0,1551757.0,1551757,15.0,15.0,24193.0,362899.0,1.0,1236707.0,1236707.0
522,Wheaton College,Wheaton,NCAA Division III with football,1117,0.0,46618.0,378.0,847694.0,847694.0,847694,15.0,15.0,4301.0,64512.0,1.0,245450.0,245450.0
523,William Rainey Harper College,Palatine,NJCAA Division III ,2239,0.0,6948.0,131.0,164182.0,164182.0,164182,16.0,16.0,1085.0,17367.0,,29067.0,29067.0
524,Anderson University,Anderson,NCAA Division III with football,661,0.0,34178.0,282.0,538611.0,505308.0,505308,16.0,16.0,2471.0,39540.0,,200428.0,166962.0
525,Ball State University,Muncie,NCAA Division I-FBS,6144,4323223.0,177759.0,219.0,2511086.0,2511086.0,2511086,15.0,15.0,36828.0,552413.0,1.0,1922864.0,1922864.0
526,Bethel College-Indiana,Mishawaka,NAIA Division II ,429,833271.0,19065.0,225.0,991376.0,1000656.0,1000656,16.0,16.0,6325.0,101194.0,,483496.0,474216.0
527,Butler University,Indianapolis,Other ,1680,2518509.0,308532.0,281.0,3419446.0,3281276.0,3281276,14.0,14.0,80514.0,1127194.0,1.0,6198953.0,5489704.0
528,Calumet College of Saint Joseph,Whiting,NAIA Division II ,252,1154935.0,14388.0,134.0,1380305.0,1380305.0,1380305,14.0,14.0,3699.0,51792.0,,222524.0,222524.0
529,DePauw University,Greencastle,NCAA Division III with football,1026,0.0,59548.0,424.0,961954.0,961954.0,961954,18.0,18.0,2906.0,52299.0,,279070.0,279070.0
530,Earlham College,Richmond,NCAA Division III with football,444,0.0,34817.0,174.0,583575.0,583575.0,583575,19.0,19.0,3537.0,67195.0,1.0,211610.0,211610.0
531,University of Evansville,Evansville,NCAA Division I without football,922,2108933.0,76225.0,122.0,2499641.0,2499641.0,2499641,14.0,14.0,56432.0,790051.0,1.0,2622979.0,2622979.0
532,Franklin College,Franklin,NCAA Division III with football,467,0.0,23323.0,288.0,374400.0,366262.0,366262,15.0,15.0,4062.0,60929.0,,157549.0,156749.0
533,Goshen College,Goshen,NAIA Division II ,293,640852.0,16426.0,147.0,641616.0,641616.0,641616,17.0,17.0,2524.0,42911.0,1.0,331978.0,331978.0
534,Grace College and Theological Seminary,Winona Lake,NAIA Division I ,625,563260.0,25461.0,172.0,1019356.0,940609.0,940609,13.0,13.0,2600.0,33804.0,,280706.0,258903.0
535,Hanover College,Hanover,NCAA Division III with football,462,0.0,46595.0,276.0,559135.0,531692.0,531692,17.0,17.0,2957.0,50276.0,,243292.0,212851.0
536,Holy Cross College,Notre Dame,NAIA Division II ,326,453473.0,11167.0,49.0,390779.0,390779.0,390779,13.0,13.0,4008.0,52109.0,0.0,283281.0,283281.0
537,Huntington University,Huntington,NAIA Division II ,387,767793.0,10826.0,156.0,1278330.0,1103174.0,1103174,13.0,13.0,4709.0,61223.0,,683952.0,399722.0
538,Indiana University-Purdue University-Fort Wayne,Fort Wayne,NCAA Division I without football,2808,1049678.0,56249.0,113.0,1722029.0,1722029.0,1722029,15.0,15.0,31011.0,465166.0,1.0,1548148.0,1548148.0
539,Indiana University-Purdue University-Indianapolis,Indianapolis,NCAA Division I without football,7477,990266.0,58647.0,165.0,1828416.0,1828416.0,1828416,17.0,17.0,27734.0,471480.0,1.0,1556965.0,1556965.0
540,University of Indianapolis,Indianapolis,NCAA Division II with football,1348,3980458.0,50787.0,475.0,3979074.0,3979074.0,3979074,15.0,15.0,7922.0,118826.0,1.0,835695.0,835695.0
541,Indiana Institute of Technology,Fort Wayne,NAIA Division II ,1757,3375368.0,33372.0,577.0,4744425.0,4739870.0,4744349,41.0,41.0,2096.0,85927.0,1.0,513145.0,510720.0
542,University of Southern Indiana,Evansville,NCAA Division II without football,2605,652032.0,48279.0,216.0,1246059.0,1216071.0,1216071,14.0,14.0,5648.0,79074.0,1.0,666411.0,662919.0
543,Indiana State University,Terre Haute,NCAA Division I-FCS,4320,2667916.0,153984.0,240.0,1642172.0,1642172.0,1642172,15.0,15.0,29385.0,440776.0,1.0,1884192.0,1866603.0
544,Indiana University-Kokomo,Kokomo,NAIA Division II ,700,76478.0,14123.0,32.0,87532.0,85775.0,85775,16.0,16.0,4274.0,68391.0,1.0,176151.0,176937.0
545,Indiana University-South Bend,South Bend,NAIA Division II ,1477,68000.0,20531.0,60.0,241787.0,189745.0,189745,13.0,13.0,3273.0,42544.0,1.0,138620.0,187662.0
546,Indiana University-Bloomington,Bloomington,NCAA Division I-FBS,16085,8487821.0,667965.0,441.0,1121360.0,9551662.0,9551662,16.0,16.0,155313.0,2485006.0,1.0,24560829.0,12855019.0
547,Indiana University-Northwest,Gary,NAIA Division II ,886,16500.0,6166.0,31.0,34067.0,32122.0,32122,15.0,15.0,1416.0,21237.0,,52981.0,52985.0
548,Indiana University-Southeast,New Albany,NAIA Division II ,1265,72956.0,35523.0,58.0,273694.0,273694.0,273694,14.0,14.0,2982.0,41742.0,1.0,171732.0,171732.0
549,Indiana University-East,Richmond,NAIA Division II ,600,146460.0,11670.0,77.0,156194.0,156194.0,156194,15.0,15.0,3755.0,56331.0,,279674.0,279674.0
550,Manchester University,North Manchester,NCAA Division III with football,600,0.0,21939.0,345.0,534478.0,522951.0,522951,25.0,25.0,1442.0,36059.0,,112575.0,111610.0
551,Marian University,Indianapolis,NAIA Division II ,734,4527026.0,38778.0,469.0,3222391.0,3222391.0,3222391,18.0,18.0,3663.0,65941.0,1.0,434960.0,434960.0
552,Indiana Wesleyan University-Marion,Marion,NAIA Division II ,887,777125.0,21506.0,184.0,1582041.0,1393480.0,1393480,15.0,15.0,7582.0,113737.0,0.0,829218.0,508212.0
553,University of Notre Dame,Notre Dame,NCAA Division I-FBS,4472,13129023.0,454031.0,477.0,4007612.0,16166964.0,16166964,14.0,14.0,140914.0,1972790.0,1.0,3896784.0,6793853.0
554,Oakland City University,Oakland City,NCAA Division II without football,205,532159.0,4237.0,81.0,557760.0,553922.0,553922,13.0,13.0,3468.0,45085.0,,173003.0,157393.0
555,Purdue University-Calumet Campus,Hammond,NCAA Division II without football,2256,215225.0,46837.0,105.0,904064.0,903070.0,903070,17.0,17.0,4356.0,74048.0,1.0,250752.0,250782.0
556,Rose-Hulman Institute of Technology,Terre Haute,NCAA Division III with football,1628,0.0,28602.0,384.0,682384.0,645555.0,645555,20.0,20.0,2227.0,44533.0,,165095.0,165095.0
557,University of Saint Francis-Fort Wayne,Fort Wayne,NAIA Division I ,461,3882722.0,40159.0,257.0,1856131.0,1856131.0,1903776,32.0,32.0,2571.0,82273.0,1.0,819260.0,819260.0
558,Saint Mary-of-the-Woods College,Saint Mary of the Woods,USCAA,31,27670.0,14500.0,5.0,66670.0,66134.0,66134,,0.0,0.0,0.0,,,
559,Taylor University,Upland,NAIA Division II ,787,1776877.0,29578.0,242.0,1252618.0,1242663.0,1242663,13.0,13.0,6291.0,81782.0,1.0,490234.0,484570.0
560,Trine University,Angola,NCAA Division III with football,1234,0.0,39912.0,523.0,771194.0,760758.0,760758,26.0,26.0,2483.0,64556.0,,264794.0,256959.0
561,Valparaiso University,Valparaiso,NCAA Division I-FCS,1479,1913810.0,96964.0,368.0,2665685.0,2634721.0,2634721,13.0,13.0,46363.0,602724.0,1.0,2504241.0,2397794.0
562,Vincennes University,Vincennes,NJCAA Division I ,2652,723242.0,31182.0,154.0,725575.0,725575.0,725575,15.0,15.0,4984.0,74763.0,1.0,606203.0,606203.0
563,Briar Cliff University,Sioux City,NAIA Division II ,412,2469143.0,29953.0,329.0,1999799.0,1999799.0,2059170,30.0,30.0,971.0,29129.0,,453087.0,453087.0
564,Buena Vista University,Storm Lake,NCAA Division III with football,544,0.0,33206.0,250.0,629102.0,623723.0,623723,19.0,19.0,2746.0,52183.0,,222729.0,218704.0
565,Central College,Pella,NCAA Division III with football,573,0.0,30471.0,431.0,573076.0,573076.0,573076,36.0,36.0,989.0,35613.0,,127573.0,127573.0
566,Clarke University,Dubuque,NAIA Division I ,251,815572.0,24186.0,192.0,1330787.0,1330787.0,1330787,21.0,21.0,3032.0,63671.0,1.0,313934.0,313934.0
567,Coe College,Cedar Rapids,NCAA Division III with football,552,0.0,32498.0,352.0,901734.0,896751.0,896751,21.0,21.0,1833.0,38497.0,,196091.0,190986.0
568,Cornell College,Mount Vernon,NCAA Division III with football,489,0.0,36239.0,303.0,787351.0,787351.0,787351,20.0,20.0,1756.0,35122.0,1.0,160232.0,160232.0
569,Des Moines Area Community College,Ankeny,NJCAA Division II ,3148,136156.0,5000.0,66.0,222236.0,222236.0,222236,14.0,14.0,3323.0,46526.0,0.0,125340.0,125340.0
570,Dordt College,Sioux Center,NAIA Division II ,721,2046610.0,27076.0,320.0,1432479.0,1432479.0,1432479,29.0,29.0,1948.0,56504.0,1.0,478076.0,478076.0
571,Drake University,Des Moines,NCAA Division I-FCS,1313,1694728.0,120675.0,254.0,2471774.0,1958543.0,1958543,15.0,15.0,35042.0,525625.0,1.0,2696721.0,2933596.0
572,University of Dubuque,Dubuque,NCAA Division III with football,1035,0.0,54685.0,478.0,954770.0,954770.0,954770,24.0,24.0,2065.0,49556.0,1.0,258453.0,258453.0
573,Ellsworth Community College,Iowa Falls,NJCAA Division I ,326,249836.0,10411.0,164.0,261298.0,261298.0,261298,18.0,18.0,1729.0,31116.0,,80534.0,80534.0
574,Emmaus Bible College,Dubuque,Other ,99,0.0,5725.0,37.0,26481.0,26481.0,26481,15.0,15.0,1588.0,23825.0,,46470.0,46470.0
575,Eastern Iowa Community College District,Davenport,NJCAA Division II ,707,19700.0,6133.0,26.0,71576.0,71576.0,71576,,,,,,,
576,Faith Baptist Bible College and Theological Seminary,Ankeny,NCCAA Division II ,88,0.0,2776.0,43.0,27527.0,27527.0,27527,13.0,13.0,1656.0,21534.0,,30308.0,30308.0
577,Graceland University-Lamoni,Lamoni,NAIA Division II ,514,1730267.0,22647.0,460.0,1240215.0,1240215.0,1240215,35.0,35.0,1108.0,38782.0,1.0,347217.0,347217.0
578,Grand View University,Des Moines,NAIA Division II ,746,3148591.0,42407.0,507.0,2776134.0,2776134.0,2839798,41.0,41.0,1906.0,78165.0,,497205.0,497205.0
579,Grinnell College,Grinnell,NCAA Division III with football,743,0.0,37365.0,280.0,911629.0,911629.0,911629,22.0,22.0,1933.0,42536.0,,157008.0,157008.0
580,Hawkeye Community College,Waterloo,NJCAA Division II ,1237,30696.0,20361.0,26.0,117626.0,117626.0,117626,,,,,,,
581,Indian Hills Community College,Ottumwa,NJCAA Division I ,1082,399277.0,40087.0,206.0,894983.0,894983.0,944308,15.0,15.0,10404.0,156063.0,1.0,480069.0,480069.0
582,Iowa Central Community College,Fort Dodge,NJCAA Division II ,1531,615095.0,10824.0,588.0,1066796.0,1066796.0,1066796,22.0,22.0,1096.0,24109.0,,90583.0,90583.0
583,Iowa Lakes Community College,Estherville,NJCAA Division II ,539,291677.0,17153.0,126.0,609285.0,609285.0,609285,14.0,14.0,3235.0,45294.0,,162683.0,162683.0
584,Iowa State University,Ames,NCAA Division I-FBS,16457,4682500.0,1035190.0,310.0,211215.0,4228311.0,4228311,15.0,15.0,108882.0,1633225.0,1.0,13604289.0,6858775.0
585,Iowa Wesleyan University,Mount Pleasant,NCAA Division III with football,237,0.0,29454.0,168.0,192532.0,192532.0,192532,25.0,25.0,1353.0,33815.0,1.0,85815.0,85815.0
586,Iowa Western Community College,Council Bluffs,NJCAA Division I ,1386,1035904.0,48905.0,357.0,1251078.0,1251078.0,1251078,14.0,14.0,2425.0,33955.0,1.0,314698.0,314698.0
587,University of Iowa,Iowa City,NCAA Division I-FBS,9801,6172763.0,906861.0,407.0,3320645.0,9556357.0,9556357,15.0,15.0,107937.0,1619056.0,1.0,9707864.0,7215672.0
588,Kirkwood Community College,Cedar Rapids,NJCAA Division II ,2760,174500.0,26972.0,62.0,331336.0,331336.0,331336,17.0,17.0,2140.0,36377.0,,173057.0,173057.0
589,Loras College,Dubuque,NCAA Division III with football,731,0.0,27355.0,480.0,843829.0,843829.0,843829,28.0,28.0,1959.0,54857.0,1.0,235118.0,235118.0
590,Luther College,Decorah,NCAA Division III with football,943,0.0,30277.0,414.0,1202823.0,1141583.0,1141583,26.0,26.0,2304.0,59907.0,,190958.0,182876.0
591,Marshalltown Community College,Marshalltown,NJCAA Division I ,381,163105.0,13654.0,93.0,225482.0,225482.0,225482,24.0,24.0,1510.0,36240.0,0.0,223933.0,223933.0
592,Morningside College,Sioux City,NAIA Division II ,596,1499844.0,41238.0,430.0,1547616.0,1542742.0,1542742,33.0,33.0,1185.0,39099.0,1.0,510415.0,510147.0
593,Mount Mercy University,Cedar Rapids,NAIA Division I ,346,911440.0,22626.0,255.0,1449465.0,1427941.0,1432033,30.0,30.0,2322.0,69674.0,,275512.0,275512.0
594,North Iowa Area Community College,Mason City,NJCAA Division II ,659,342270.0,8315.0,175.0,761510.0,715622.0,715622,19.0,19.0,2853.0,54213.0,,179651.0,151598.0
595,University of Northern Iowa,Cedar Falls,NCAA Division I-FCS,3856,2224649.0,278434.0,287.0,1505625.0,1400717.0,1400717,16.0,16.0,29110.0,465767.0,1.0,2856369.0,2856369.0
596,Northwestern College,Orange City,NAIA Division II ,455,1783163.0,30513.0,353.0,1393307.0,1393307.0,1393307,28.0,28.0,1391.0,38945.0,,553776.0,553776.0
597,Saint Ambrose University,Davenport,NAIA Division II ,950,1951881.0,21114.0,463.0,1635585.0,1635585.0,1635585,50.0,50.0,1113.0,55656.0,0.0,358639.0,358639.0
598,Simpson College,Indianola,NCAA Division III with football,605,0.0,30342.0,396.0,558115.0,558115.0,558115,31.0,31.0,1519.0,47078.0,,177427.0,177427.0
599,Southeastern Community College,West Burlington,NJCAA Division I ,541,179912.0,30094.0,63.0,362580.0,362580.0,362580,12.0,12.0,6245.0,74940.0,,538411.0,538411.0
600,Southwestern Community College,Creston,NJCAA Division II ,329,106674.0,6125.0,112.0,178831.0,178831.0,217887,22.0,22.0,1119.0,24612.0,,88426.0,88426.0
601,Upper Iowa University,Fayette,NCAA Division II with football,878,1935056.0,55963.0,241.0,1361555.0,1361555.0,1361555,16.0,16.0,6859.0,109751.0,1.0,574736.0,574736.0
602,Waldorf University,Forest City,NAIA Division II ,867,1884128.0,30764.0,256.0,1244408.0,1244408.0,1244408,20.0,20.0,2983.0,59667.0,1.0,312811.0,312811.0
603,Wartburg College,Waverly,NCAA Division III with football,686,0.0,28682.0,437.0,720663.0,720663.0,720663,25.0,25.0,2219.0,55483.0,,181366.0,181366.0
604,William Penn University,Oskaloosa,NAIA Division I ,613,2429643.0,38156.0,224.0,2196224.0,2196224.0,2196224,18.0,18.0,2930.0,52737.0,1.0,461723.0,457469.0
605,Allen County Community College,Iola,NJCAA Division I ,421,206965.0,7240.0,154.0,365155.0,365155.0,365155,14.0,14.0,2691.0,37678.0,,90939.0,90939.0
606,Baker University,Baldwin City,NAIA Division I ,494,3376175.0,30468.0,351.0,2312714.0,2309802.0,2309802,15.0,15.0,2747.0,41210.0,,394444.0,392450.0
607,Barton County Community College,Great Bend,NJCAA Division I ,574,351458.0,42002.0,244.0,830529.0,830529.0,830529,16.0,16.0,1508.0,24132.0,1.0,228706.0,228706.0
608,Benedictine College,Atchison,NAIA Division I ,891,3501041.0,45365.0,388.0,1530513.0,1530513.0,1530513,18.0,18.0,2079.0,37428.0,1.0,683507.0,683507.0
609,Bethany College,Lindsborg,NAIA Division II ,396,4749357.0,27317.0,442.0,2902740.0,2902740.0,2902740,57.0,57.0,831.0,47361.0,,897585.0,897585.0
610,Bethel College-North Newton,North Newton,NAIA Division II ,220,1112579.0,16588.0,147.0,488032.0,492632.0,557929,22.0,22.0,1060.0,23317.0,,275584.0,263676.0
611,Brown Mackie College-Salina,Salina,NJCAA Division II ,48,77000.0,36957.0,17.0,,,0,17.0,17.0,2691.0,45749.0,1.0,172463.0,172463.0
612,Butler Community College,El Dorado,NJCAA Division I ,1735,386216.0,57474.0,238.0,447666.0,427734.0,427734,12.0,12.0,1133.0,13596.0,1.0,216982.0,207150.0
